date;close;volume;open;high;low
2007/06/19;514.31;4354714;514.01;517.25;511.54
2007/06/18;515.2;4844187;506.18;516;504.24
2007/06/15;505.89;6173829;508.19;509;501.23
2007/06/14;502.84;4620930;505.38;505.88;501.7
2007/06/13;505.24;7033388;507.087;508.54;498.69
2007/06/12;504.77;6419176;508.71;511.67;503.17
2007/06/11;511.34;4649415;514.02;518.25;510
2007/06/08;515.49;6357767;516.2;519.64;509.46
2007/06/07;515.06;10631190;519.75;526.5;512.51
2007/06/06;518.25;7886114;516.75;520.78;515.26
2007/06/05;518.84;10446960;509.75;519;506.61
2007/06/04;507.07;7099187;497.91;510.51;497.59
2007/06/01;500.397;4798968;501;505.02;497.93
2007/05/31;497.909;8921617;500.56;508.78;497.06
2007/05/30;498.6;7245280;484.5;498.84;483
2007/05/29;487.11;5216709;485;491.8;484
2007/05/25;483.52;5347390;479.7;484.95;477.27
2007/05/24;474.33;4173542;475.15;479.2;471.5
2007/05/23;473.97;5057809;480.8206;483.4103;473.75
2007/05/22;475.86;3838994;473;479.01;473
2007/05/21;470.6;6155913;469.53;479.2;466.72
2007/05/18;470.32;3691516;472.03;472.7;469.75
2007/05/17;470.96;4660508;472.46;475.22;470.81
2007/05/16;472.61;6554865;462;473.14;459.02
2007/05/15;458;4118897;461.96;462.54;457.41
2007/05/14;461.78;3872610;465.48;467.51;460
2007/05/11;466.74;2934905;461.83;467;461
2007/05/10;461.47;3688726;467.04;469.49;461.02
2007/05/09;469.25;3889703;466.15;471.73;463.88
2007/05/08;466.81;2904982;466.13;468.17;464.73
2007/05/07;467.27;3018970;472.14;472.82;466.47
2007/05/04;471.12;3949580;470.12;474.84;465.88
2007/05/03;473.23;3593029;466.22;474.07;465.29
2007/05/02;465.78;3062240;468.65;471.08;465.73
2007/05/01;469;3657032;472.19;472.81;464.17
2007/04/30;471.38;3640836;479.15;481.35;471.38
2007/04/27;479.01;2925516;480.07;482.4;478.33
2007/04/26;481.18;4124496;478.1;484.45;477.11
2007/04/25;477.99;3964266;480;481.37;476.11
2007/04/24;477.53;3693752;478.61;479.98;475.55
2007/04/23;479.08;5674531;480.1;485;478.26
2007/04/20;482.48;12155620;490.52;492.5;482.02
2007/04/19;471.65;11171210;474.5;481.95;469.59
2007/04/18;476.01;5663819;471.26;479.9;469.53
2007/04/17;472.8;3204820;473.8;476.39;471.6
2007/04/16;474.27;5077783;468.457;476.99;468.15
2007/04/13;466.29;2784659;468.45;468.77;463.36
2007/04/12;467.39;2707824;464;468;462.24
2007/04/11;464.53;3806365;466.06;469.4;462.61
2007/04/10;466.5;2979218;467.09;470.79;465.16
2007/04/09;468.21;3061819;472.98;473;465.59
2007/04/05;471.51;2715023;471.3;472.09;469.62
2007/04/04;471.02;3777811;472.14;473;469.58
2007/04/03;472.6;6514300;464.05;474.25;464
2007/04/02;458.53;3446112;457.76;458.53;452.12
2007/03/30;458.16;3380102;462.1;463.4;456.14
2007/03/29;460.92;3988219;464.55;466;455
2007/03/28;461.88;4635452;461.87;465.44;460.15
2007/03/27;463.62;3731229;463.55;465.23;460.34
2007/03/26;465;4702530;460.55;465;455.62
2007/03/23;461.83;4113223;461.45;463.39;457.08
2007/03/22;462.04;5679757;455.61;462.17;452.53
2007/03/21;456.55;5797842;445.3;456.57;445.215
2007/03/20;445.28;3420786;445.79;447.6;443.6
2007/03/19;447.23;5196742;443.25;448.5;440.63
2007/03/16;440.85;5658538;445.65;446.7;439.89
2007/03/15;446.19;3943920;447.86;449.822;443.94
2007/03/14;448;8008769;443.23;448.66;439
2007/03/13;443.03;6376260;450.11;451.93;442.83
2007/03/12;454.75;3462551;452.57;455.25;451.11
2007/03/09;452.96;4971949;458;458.4;450.1
2007/03/08;454.72;5362120;459.22;465.5;454.1
2007/03/07;455.64;6530580;462.69;463.14;454.29
2007/03/06;457.55;7533307;447.47;459;447.38
2007/03/05;440.945;6324862;437.02;445.5;437
2007/03/02;438.68;6582678;445.11;448.7;438.68
2007/03/01;448.23;8684085;442.67;452.42;440
2007/02/28;449.45;8027881;450.41;453.67;443.04
2007/02/27;448.77;9325002;455;459.8;447.17
2007/02/26;464.93;3968837;472.83;475.25;463.75
2007/02/23;470.62;3881748;475.75;476.95;467.8
2007/02/22;475.85;5743835;478.69;484.24;474.39
2007/02/21;475.86;5613178;469.84;478.68;467.74
2007/02/20;472.1;4057111;468.47;472.75;464.71
2007/02/16;469.94;6174223;462.8;470.15;462.06
2007/02/15;461.47;4031405;466;466.13;460.72
2007/02/14;465.93;5699373;460;469.13;459.22
2007/02/13;459.1;4062649;459.155;462.78;457.26
2007/02/12;458.29;5747738;460.68;462.39;455.02
2007/02/09;461.89;4856479;471.65;472.68;461.5
2007/02/08;471.03;4074174;468.05;473.75;465.15
2007/02/07;470.01;4118990;473.82;474.35;468.78
2007/02/06;471.48;5315765;468.1;473.3;467.26
2007/02/05;467.16;7204916;477.5;478;466.19
2007/02/02;481.5;6278977;482.61;485;477.81
2007/02/01;481.75;15633670;506;506.01;481.53
2007/01/31;501.5;11929360;496.49;505;495.51
2007/01/30;494.32;4175551;494;498;491.22
2007/01/29;492.47;4774669;498;498.75;490.5
2007/01/26;495.84;5494975;490.93;497.9;487.03
2007/01/25;488.09;6366434;501;504.5;485.66
2007/01/24;499.07;6056222;484.445;499.54;483.29
2007/01/23;479.05;4652260;480.79;484.75;477.29
2007/01/22;480.84;5401215;492.5;492.65;478.5
2007/01/19;489.75;4978109;487.98;490.76;486.74
2007/01/18;487.83;5920507;494.52;496.48;487.43
2007/01/17;497.28;6697451;503.395;507.77;494.38
2007/01/16;504.28;7563526;507.55;513;503.3
2007/01/12;505;4467071;501.99;505;500
2007/01/11;499.72;7205907;497.2;501.75;496.18
2007/01/10;489.46;5920563;484.43;493.55;482.04
2007/01/09;485.5;5380971;485.45;488.25;481.2
2007/01/08;483.58;4752708;487.69;489.87;482.2
2007/01/05;487.19;6869129;482.5;487.5;478.11
2007/01/04;483.26;7881702;469;483.95;468.35
2007/01/03;467.59;7672429;466;476.66;461.11
2006/12/29;460.48;2559612;462.1;464.47;459.86
2006/12/28;462.56;3115564;467.12;468.58;462.25
2006/12/27;468.03;4230440;460;468.08;459.1
2006/12/26;457.53;2073288;456.52;459.47;454.59
2006/12/22;455.58;3987605;457.5;458.64;452.73
2006/12/21;456.2;6950277;464.185;465.25;452.3405
2006/12/20;462.9;4380844;470;471.5;462.33
